ProductKey,ProductId,LocationId,ProductName,Category,CategoryId,Price,SKU
1508,543,10,PRIYA GULAB JAMUN MIX,GROCERY,349,2.24,CAGR-00002-00356
1509,543,10,PRIYA GULAB JAMUN MIX,MORE DESSERT MIX,614,2.24,CAGR-00002-00356
1510,544,9,PTI CHAR MAGAZ,DRY FRUITS,533,3.11,CAGR-00003-00136
1511,544,9,PTI CHAR MAGAZ,PANTRY,379,3.11,CAGR-00003-00136
1512,544,9,PTI CHAR MAGAZ,SEEDS,703,3.11,CAGR-00003-00136
1513,545,9,MARHABA JOSHANDA,GROCERY,349,3.11,CAGR-00003-00137
1514,545,9,MARHABA JOSHANDA,HERBS & SPICES,500,3.11,CAGR-00003-00137
1515,545,9,MARHABA JOSHANDA,SPICES,636,3.11,CAGR-00003-00137
1516,546,10,MINAR PLAIN PARATHA,PANTRY,379,4.99,CAGR-00002-00357
1517,546,10,MINAR PLAIN PARATHA,PARATHA,594,4.99,CAGR-00002-00357
1518,546,10,MINAR PLAIN PARATHA,"ROTI, PITA & NAAN",538,4.99,CAGR-00002-00357
1519,547,9,ABIDO KAFTA SPICES,GROCERY,349,3.11,CAGR-00003-00138
1520,547,9,ABIDO KAFTA SPICES,HERBS & SPICES,500,3.11,CAGR-00003-00138
1521,547,9,ABIDO KAFTA SPICES,SPICES,636,3.11,CAGR-00003-00138
1522,548,10,SHALINI MANGO GUNDA PICKLE ,GROCERY,349,3.11,CAGR-00002-00358
1523,548,10,SHALINI MANGO GUNDA PICKLE ,MANGO PICKLES,641,3.11,CAGR-00002-00358
1524,548,10,SHALINI MANGO GUNDA PICKLE ,PICKLES,502,3.11,CAGR-00002-00358
1525,549,9,TOOBA BLACK PEPPER POWDER,BLACK PEPPER,629,3.11,CAGR-00003-00139
1526,549,9,TOOBA BLACK PEPPER POWDER,GROCERY,349,3.11,CAGR-00003-00139
1527,549,9,TOOBA BLACK PEPPER POWDER,HERBS & SPICES,500,3.11,CAGR-00003-00139
1528,550,10,ROYAL BASIL SEED DRINK ,BEVERAGES,285,1.61,CAGR-00002-00359
1529,550,10,ROYAL BASIL SEED DRINK ,COLD DRINKS & JUICES,441,1.61,CAGR-00002-00359
1530,550,10,ROYAL BASIL SEED DRINK ,SEED DRINKS,560,1.61,CAGR-00002-00359
1531,551,9,ALTUNSA CREAMY VEGETABLE SOUP,PANTRY,379,3.11,CAGR-00003-00140
1532,551,9,ALTUNSA CREAMY VEGETABLE SOUP,SOUPS,541,3.11,CAGR-00003-00140
1533,551,9,ALTUNSA CREAMY VEGETABLE SOUP,VEGETABLE SOUPS,734,3.11,CAGR-00003-00140
1534,552,9,HANDI LEMON GRASS TEA,BEVERAGES,285,3.11,CAGR-00003-00141
1535,552,9,HANDI LEMON GRASS TEA,HERBAL TEA,565,3.11,CAGR-00003-00141
1536,552,9,HANDI LEMON GRASS TEA,TEA & COFFEE,448,3.11,CAGR-00003-00141
1537,553,10,PRIYA UPMA MIX,FLOUR,498,2.24,CAGR-00002-00360
1538,553,10,PRIYA UPMA MIX,GROCERY,349,2.24,CAGR-00002-00360
1539,553,10,PRIYA UPMA MIX,MORE FLOURS,619,2.24,CAGR-00002-00360
1540,554,9,CARNATION EVAPORATED MILK,DAIRY & EGGS,326,1.76,CAGR-00003-00142
1541,554,9,CARNATION EVAPORATED MILK,MILK,592,1.76,CAGR-00003-00142
1542,554,9,CARNATION EVAPORATED MILK,MILK & CREAMS,467,1.76,CAGR-00003-00142
1543,555,10,SAVORIT VERMICELLI PREMIUM,DESSERT,496,1.86,CAGR-00002-00361
1544,555,10,SAVORIT VERMICELLI PREMIUM,GROCERY,349,1.86,CAGR-00002-00361
1545,555,10,SAVORIT VERMICELLI PREMIUM,VERMICELLI,610,1.86,CAGR-00002-00361
1546,556,9,CRISPY CASHEW SHORTBREAD COOKIES,COOKIES,604,3.11,CAGR-00003-00143
1547,556,9,CRISPY CASHEW SHORTBREAD COOKIES,COOKIES & CANDIES,495,3.11,CAGR-00003-00143
1548,556,9,CRISPY CASHEW SHORTBREAD COOKIES,GROCERY,349,3.11,CAGR-00003-00143
1549,557,9,DURRA RED THYME,GROCERY,349,3.11,CAGR-00003-00144
1550,557,9,DURRA RED THYME,HERBS,631,3.11,CAGR-00003-00144
1551,557,9,DURRA RED THYME,HERBS & SPICES,500,3.11,CAGR-00003-00144
1552,558,10,MINAR BURCAN JEERO,FLOUR,498,3.11,CAGR-00002-00362
1553,558,10,MINAR BURCAN JEERO,GROCERY,349,3.11,CAGR-00002-00362
1554,558,10,MINAR BURCAN JEERO,MORE FLOURS,619,3.11,CAGR-00002-00362
1555,559,9,NATIONAL MUTTON BIRYANI MASALA,GROCERY,349,3.11,CAGR-00003-00145
1556,559,9,NATIONAL MUTTON BIRYANI MASALA,PULAO & BIRYANI MASALA,654,3.11,CAGR-00003-00145
1557,559,9,NATIONAL MUTTON BIRYANI MASALA,SPICE MIX,503,3.11,CAGR-00003-00145
1558,560,10,DEEP FENUGREEK SEEDS,DRY FRUITS,533,3.49,CAGR-00002-00363
1559,560,10,DEEP FENUGREEK SEEDS,PANTRY,379,3.49,CAGR-00002-00363
1560,560,10,DEEP FENUGREEK SEEDS,SEEDS,703,3.49,CAGR-00002-00363
1561,561,9,PTI HIMALAYAN PINK SEA SALT POWDER,GROCERY,349,3.11,CAGR-00003-00146
1562,561,9,PTI HIMALAYAN PINK SEA SALT POWDER,HERBS & SPICES,500,3.11,CAGR-00003-00146
1563,561,9,PTI HIMALAYAN PINK SEA SALT POWDER,SALT,635,3.11,CAGR-00003-00146
1564,562,9,NATIONAL FEERNI MIX,DESSERT MIX,497,3.11,CAGR-00003-00147
1565,562,9,NATIONAL FEERNI MIX,GROCERY,349,3.11,CAGR-00003-00147
1566,562,9,NATIONAL FEERNI MIX,MORE DESSERT MIX,614,3.11,CAGR-00003-00147
1567,563,10,HALDIRAM'S TASTY SPICY PEANUTS,DRY FRUITS,533,1.86,CAGR-00002-00364
1568,563,10,HALDIRAM'S TASTY SPICY PEANUTS,NUTS,701,1.86,CAGR-00002-00364
1569,563,10,HALDIRAM'S TASTY SPICY PEANUTS,PANTRY,379,1.86,CAGR-00002-00364
1570,564,9,CEDAR BLACK EYE PEAS,GRAINS & PULSES,499,3.11,CAGR-00003-00148
1571,564,9,CEDAR BLACK EYE PEAS,GROCERY,349,3.11,CAGR-00003-00148
1572,564,9,CEDAR BLACK EYE PEAS,PEAS,626,3.11,CAGR-00003-00148
1573,565,10,TAYAS DAMLA ORIGINAL FRUIT CANDY,CANDIES,603,3.49,CAGR-00002-00365
1574,565,10,TAYAS DAMLA ORIGINAL FRUIT CANDY,COOKIES & CANDIES,495,3.49,CAGR-00002-00365
1575,565,10,TAYAS DAMLA ORIGINAL FRUIT CANDY,GROCERY,349,3.49,CAGR-00002-00365
1576,566,9,PARLE PREMIUM CAKE RUSK,PANTRY,379,3.11,CAGR-00003-00149
1577,566,9,PARLE PREMIUM CAKE RUSK,RUSK,730,3.11,CAGR-00003-00149
1578,566,9,PARLE PREMIUM CAKE RUSK,SNACKS,540,3.11,CAGR-00003-00149
1579,567,9,GREENWORLD CRACKED WHEAT,GRAINS & PULSES,499,3.11,CAGR-00003-00150
1580,567,9,GREENWORLD CRACKED WHEAT,GROCERY,349,3.11,CAGR-00003-00150
1581,567,9,GREENWORLD CRACKED WHEAT,WHEAT,628,3.11,CAGR-00003-00150
1582,568,10,LUX SOAP BAR,HEALTH & PERSONAL,352,1.61,CAGR-00002-00366
1583,568,10,LUX SOAP BAR,SKIN CARE,513,1.61,CAGR-00002-00366
1584,568,10,LUX SOAP BAR,SOAP,692,1.61,CAGR-00002-00366
1585,569,9,DESI PEANUT RED SKIN,BULGUR & PEANUTS,622,3.11,CAGR-00003-00151
1586,569,9,DESI PEANUT RED SKIN,GRAINS & PULSES,499,3.11,CAGR-00003-00151
1587,569,9,DESI PEANUT RED SKIN,GROCERY,349,3.11,CAGR-00003-00151
1588,570,10,DEEP BROWN BASMATI RICE,GRAINS & PULSES,499,11.24,CAGR-00002-00367
1589,570,10,DEEP BROWN BASMATI RICE,GROCERY,349,11.24,CAGR-00002-00367
1590,570,10,DEEP BROWN BASMATI RICE,RICE,627,11.24,CAGR-00002-00367
1591,571,9,EASTEA BLACK TEA,BEVERAGES,285,3.11,CAGR-00003-00152
1592,571,9,EASTEA BLACK TEA,BLACK TEA,561,3.11,CAGR-00003-00152
1593,571,9,EASTEA BLACK TEA,TEA & COFFEE,448,3.11,CAGR-00003-00152
1594,572,9,HANDI GREEN RAISINS,DRIED FRUITS,700,3.11,CAGR-00003-00153
1595,572,9,HANDI GREEN RAISINS,DRY FRUITS,533,3.11,CAGR-00003-00153
1596,572,9,HANDI GREEN RAISINS,PANTRY,379,3.11,CAGR-00003-00153
1597,573,10,JIVRAJ9 INSTANT TEA PREMIX ,BEVERAGES,285,3.74,CAGR-00002-00368
1598,573,10,JIVRAJ9 INSTANT TEA PREMIX ,HERBAL TEA,565,3.74,CAGR-00002-00368
1599,573,10,JIVRAJ9 INSTANT TEA PREMIX ,TEA & COFFEE,448,3.74,CAGR-00002-00368
1600,574,9,HAMDARD SAFI,HEALTH & PERSONAL,352,3.11,CAGR-00003-00154
1601,574,9,HAMDARD SAFI,MIXED ITEMS,685,3.11,CAGR-00003-00154
1602,574,9,HAMDARD SAFI,MORE ITEMS,511,3.11,CAGR-00003-00154
1603,575,9,NAJJAR CAFÉ NAJJAR CLASSIC WITH GROUND CARDAMOM,BEVERAGES,285,12.49,CAGR-00003-00155
1604,575,9,NAJJAR CAFÉ NAJJAR CLASSIC WITH GROUND CARDAMOM,COFFEE,563,12.49,CAGR-00003-00155
1605,575,9,NAJJAR CAFÉ NAJJAR CLASSIC WITH GROUND CARDAMOM,TEA & COFFEE,448,12.49,CAGR-00003-00155
1606,576,10,GHAR SE MURABBA D'AMLA,GROCERY,349,6.24,CAGR-00002-00369
1607,576,10,GHAR SE MURABBA D'AMLA,HERBS & SPICES,500,6.24,CAGR-00002-00369
1608,576,10,GHAR SE MURABBA D'AMLA,MORE HERBS & SPICES,633,6.24,CAGR-00002-00369
1609,577,9,EBM SOOPER CARDAMOM COOKIES,COOKIES,604,3.11,CAGR-00003-00156
1610,577,9,EBM SOOPER CARDAMOM COOKIES,COOKIES & CANDIES,495,3.11,CAGR-00003-00156
1611,577,9,EBM SOOPER CARDAMOM COOKIES,GROCERY,349,3.11,CAGR-00003-00156
1612,578,10,BROWN & POLSON CUSTARD POWDER,CUSTARD MIX,611,4.99,CAGR-00002-00370
1613,578,10,BROWN & POLSON CUSTARD POWDER,DESSERT MIX,497,4.99,CAGR-00002-00370
1614,578,10,BROWN & POLSON CUSTARD POWDER,GROCERY,349,4.99,CAGR-00002-00370
1615,579,9,LAZIZA CARAMEL CREAM,CREAM,591,3.11,CAGR-00003-00157
1616,579,9,LAZIZA CARAMEL CREAM,DAIRY & EGGS,326,3.11,CAGR-00003-00157
1617,579,9,LAZIZA CARAMEL CREAM,MILK & CREAMS,467,3.11,CAGR-00003-00157
1618,580,10,GARVI GUJARAT CHICKPEAS ROLLS,MIXED PANTRY,711,2.49,CAGR-00002-00371
1619,580,10,GARVI GUJARAT CHICKPEAS ROLLS,MORE PANTRY,536,2.49,CAGR-00002-00371
1620,580,10,GARVI GUJARAT CHICKPEAS ROLLS,PANTRY,379,2.49,CAGR-00002-00371
1621,581,9,BARILLA LINGUINE,MORE PANTRY,536,3.11,CAGR-00003-00158
1622,581,9,BARILLA LINGUINE,PANTRY,379,3.11,CAGR-00003-00158
1623,581,9,BARILLA LINGUINE,PASTA & NOODLES,542,3.11,CAGR-00003-00158
1624,582,9,HANDI SABUDANA (SAGO SEEDS),DRY FRUITS,533,3.11,CAGR-00003-00159
1625,582,9,HANDI SABUDANA (SAGO SEEDS),PANTRY,379,3.11,CAGR-00003-00159
1626,582,9,HANDI SABUDANA (SAGO SEEDS),SEEDS,703,3.11,CAGR-00003-00159
1627,583,10,DEEP CORIANDER POWDER,GROCERY,349,9.99,CAGR-00002-00372
1628,583,10,DEEP CORIANDER POWDER,HERBS & SPICES,500,9.99,CAGR-00002-00372
1629,583,10,DEEP CORIANDER POWDER,POWDERED SPICES,634,9.99,CAGR-00002-00372
1630,584,9,TOOBA CORIANDER CHUTNEY,CHUTNEY,721,3.11,CAGR-00003-00160
1631,584,9,TOOBA CORIANDER CHUTNEY,PANTRY,379,3.11,CAGR-00003-00160
1632,584,9,TOOBA CORIANDER CHUTNEY,SAUCES,539,3.11,CAGR-00003-00160
1633,585,10,DESI GINGER AND GARLIC PASTE,DIPS & PASTES,532,4.99,CAGR-00002-00373
1634,585,10,DESI GINGER AND GARLIC PASTE,GINGER & GARLIC PASTE,695,4.99,CAGR-00002-00373
1635,585,10,DESI GINGER AND GARLIC PASTE,PANTRY,379,4.99,CAGR-00002-00373
1636,586,9,HANDI CINNAMON POWDER,GROCERY,349,3.11,CAGR-00003-00161
1637,586,9,HANDI CINNAMON POWDER,HERBS & SPICES,500,3.11,CAGR-00003-00161
1638,586,9,HANDI CINNAMON POWDER,POWDERED SPICES,634,3.11,CAGR-00003-00161
1639,587,10,GUYANESE PRIDE VEGETARIAN NOODLES,PANTRY,379,1.61,CAGR-00002-00374
1640,587,10,GUYANESE PRIDE VEGETARIAN NOODLES,PASTA & NOODLES,542,1.61,CAGR-00002-00374
1641,588,9,AL SHAMAS BEEF SAMOSA,FROZEN,344,3.11,CAGR-00003-00162
1642,588,9,AL SHAMAS BEEF SAMOSA,FROZEN MEAT,597,3.11,CAGR-00003-00162
1643,588,9,AL SHAMAS BEEF SAMOSA,MEAT & POULTRY,482,3.11,CAGR-00003-00162
1644,589,10,TIDE WASHING POWDER,EXTRAS,534,1.86,CAGR-00002-00375
1645,589,10,TIDE WASHING POWDER,PANTRY,379,1.86,CAGR-00002-00375
1646,589,10,TIDE WASHING POWDER,WASHING,705,1.86,CAGR-00002-00375
1647,590,9,FLYING GOOSE SIRACHA HOT CHILLI SAUCE,CHILLI SAUCE,720,3.11,CAGR-00003-00163
1648,590,9,FLYING GOOSE SIRACHA HOT CHILLI SAUCE,PANTRY,379,3.11,CAGR-00003-00163
1649,590,9,FLYING GOOSE SIRACHA HOT CHILLI SAUCE,SAUCES,539,3.11,CAGR-00003-00163
1650,591,9,ASHOKA MIXED PICKLE,GROCERY,349,3.11,CAGR-00003-00164
1651,591,9,ASHOKA MIXED PICKLE,MORE PICKLES,642,3.11,CAGR-00003-00164
1652,591,9,ASHOKA MIXED PICKLE,PICKLES,502,3.11,CAGR-00003-00164
1653,592,10,HALDIRAM'S TASTY NUTS,DRY FRUITS,533,3.74,CAGR-00002-00376
1654,592,10,HALDIRAM'S TASTY NUTS,NUTS,701,3.74,CAGR-00002-00376
1655,592,10,HALDIRAM'S TASTY NUTS,PANTRY,379,3.74,CAGR-00002-00376
1656,593,9,LAZIZA CUSTARD POWDER (MANGO FLAVOURED),CUSTARD MIX,611,3.11,CAGR-00003-00165
1657,593,9,LAZIZA CUSTARD POWDER (MANGO FLAVOURED),DESSERT MIX,497,3.11,CAGR-00003-00165
1658,593,9,LAZIZA CUSTARD POWDER (MANGO FLAVOURED),GROCERY,349,3.11,CAGR-00003-00165
1659,594,10,HEMANI BLACKSEED SOAP,HEALTH & PERSONAL,352,1.86,CAGR-00002-00377
1660,594,10,HEMANI BLACKSEED SOAP,SKIN CARE,513,1.86,CAGR-00002-00377
1661,594,10,HEMANI BLACKSEED SOAP,SOAP,692,1.86,CAGR-00002-00377
1662,595,9,CRISPY TEA RUSK,PANTRY,379,3.11,CAGR-00003-00166
1663,595,9,CRISPY TEA RUSK,RUSK,730,3.11,CAGR-00003-00166
1664,595,9,CRISPY TEA RUSK,SNACKS,540,3.11,CAGR-00003-00166
1665,596,9,BURKE'S LIQUID HONEY (PURE NATURAL),GROCERY,349,3.11,CAGR-00003-00167
1666,596,9,BURKE'S LIQUID HONEY (PURE NATURAL),HONEY,638,3.11,CAGR-00003-00167
1667,596,9,BURKE'S LIQUID HONEY (PURE NATURAL),HONEY & SYRUP,501,3.11,CAGR-00003-00167
1668,597,10,TAZA 20 VEGETABLE SAMOSA,FROZEN,344,6.24,CAGR-00002-00378
1669,597,10,TAZA 20 VEGETABLE SAMOSA,VEGAN & VEGETARIAN,485,6.24,CAGR-00002-00378
1670,597,10,TAZA 20 VEGETABLE SAMOSA,VEGAN & VEGIES,600,6.24,CAGR-00002-00378
1671,598,9,HEMANI NATURAL HENNA POWDER (BURGUNDY),HEALTH & PERSONAL,352,3.11,CAGR-00003-00168
1672,598,9,HEMANI NATURAL HENNA POWDER (BURGUNDY),HENNA MEHNDI,509,3.11,CAGR-00003-00168
1673,598,9,HEMANI NATURAL HENNA POWDER (BURGUNDY),HENNA POWDER,677,3.11,CAGR-00003-00168
1674,599,10,ALSHIFA NATURAL HONEY,GROCERY,349,9.99,CAGR-00002-00379
1675,599,10,ALSHIFA NATURAL HONEY,HONEY,638,9.99,CAGR-00002-00379
1676,599,10,ALSHIFA NATURAL HONEY,HONEY & SYRUP,501,9.99,CAGR-00002-00379
1677,600,9,CANDYLAND SOUR YUMS ,COOKIES & CANDIES,495,3.11,CAGR-00003-00169
1678,600,9,CANDYLAND SOUR YUMS ,GROCERY,349,3.11,CAGR-00003-00169
1679,600,9,CANDYLAND SOUR YUMS ,TRADITIONAL SWEETS,607,3.11,CAGR-00003-00169
1680,601,9,HANDI BLACK PEPPER WHOLE,BLACK PEPPER,629,3.11,CAGR-00003-00170
1681,601,9,HANDI BLACK PEPPER WHOLE,GROCERY,349,3.11,CAGR-00003-00170
1682,601,9,HANDI BLACK PEPPER WHOLE,HERBS & SPICES,500,3.11,CAGR-00003-00170
1683,602,10,RASOI MAGIC  KADHAI CHICKEN MASALA,CHICKEN MASALA,647,1.61,CAGR-00002-00380
1684,602,10,RASOI MAGIC  KADHAI CHICKEN MASALA,GROCERY,349,1.61,CAGR-00002-00380
1685,602,10,RASOI MAGIC  KADHAI CHICKEN MASALA,SPICE MIX,503,1.61,CAGR-00002-00380
1686,603,9,CRISPY PISTACHIO SHORTBREAD COOKIES,COOKIES,604,3.11,CAGR-00003-00171
1687,603,9,CRISPY PISTACHIO SHORTBREAD COOKIES,COOKIES & CANDIES,495,3.11,CAGR-00003-00171
1688,603,9,CRISPY PISTACHIO SHORTBREAD COOKIES,GROCERY,349,3.11,CAGR-00003-00171
1689,604,10,NATIONAL SAMOSA CHUTNEY SAUCE,CHUTNEY,721,2.49,CAGR-00002-00381
1690,604,10,NATIONAL SAMOSA CHUTNEY SAUCE,PANTRY,379,2.49,CAGR-00002-00381
1691,604,10,NATIONAL SAMOSA CHUTNEY SAUCE,SAUCES,539,2.49,CAGR-00002-00381
1692,605,9,ZAIKA BLACK SALT POWDER,GROCERY,349,3.11,CAGR-00003-00172
1693,605,9,ZAIKA BLACK SALT POWDER,HERBS & SPICES,500,3.11,CAGR-00003-00172
1694,605,9,ZAIKA BLACK SALT POWDER,SALT,635,3.11,CAGR-00003-00172
1695,606,9,KFI TAMARIND DATE,CHUTNEY,721,3.11,CAGR-00003-00173
1696,606,9,KFI TAMARIND DATE,PANTRY,379,3.11,CAGR-00003-00173
1697,606,9,KFI TAMARIND DATE,SAUCES,539,3.11,CAGR-00003-00173
1698,607,10,GLOBAL CHOICE PAN PASAND CANDY,CANDIES,603,3.11,CAGR-00002-00382
1699,607,10,GLOBAL CHOICE PAN PASAND CANDY,COOKIES & CANDIES,495,3.11,CAGR-00002-00382
1700,607,10,GLOBAL CHOICE PAN PASAND CANDY,GROCERY,349,3.11,CAGR-00002-00382
1701,608,9,DESI PEANUT BLANCHED,BULGUR & PEANUTS,622,3.11,CAGR-00003-00174
1702,608,9,DESI PEANUT BLANCHED,GRAINS & PULSES,499,3.11,CAGR-00003-00174
1703,608,9,DESI PEANUT BLANCHED,GROCERY,349,3.11,CAGR-00003-00174
1704,609,10,TAPAL BLACK TEA,BEVERAGES,285,13.74,CAGR-00002-00383
1705,609,10,TAPAL BLACK TEA,BLACK TEA,561,13.74,CAGR-00002-00383
1706,609,10,TAPAL BLACK TEA,TEA & COFFEE,448,13.74,CAGR-00002-00383
1707,610,9,PTI URAD SPLIT,GRAINS & PULSES,499,3.11,CAGR-00003-00175
1708,610,9,PTI URAD SPLIT,GROCERY,349,3.11,CAGR-00003-00175
1709,610,9,PTI URAD SPLIT,LENTILS,624,3.11,CAGR-00003-00175
1710,611,10,DEWAN BASMATI RICE,GRAINS & PULSES,499,16.24,CAGR-00002-00384
1711,611,10,DEWAN BASMATI RICE,GROCERY,349,16.24,CAGR-00002-00384
1712,611,10,DEWAN BASMATI RICE,RICE,627,16.24,CAGR-00002-00384
1713,612,9,DURRA HALAWA,MORE SNACKS,727,3.11,CAGR-00003-00176
1714,612,9,DURRA HALAWA,PANTRY,379,3.11,CAGR-00003-00176
1715,612,9,DURRA HALAWA,SNACKS,540,3.11,CAGR-00003-00176
1716,613,10,DESI CITRIC ACID,MIXED PANTRY,711,3.74,CAGR-00002-00385
1717,613,10,DESI CITRIC ACID,MORE PANTRY,536,3.74,CAGR-00002-00385
1718,613,10,DESI CITRIC ACID,PANTRY,379,3.74,CAGR-00002-00385
1719,614,9,MITCHELL'S SPINACH PUREE,MIXED PANTRY,711,3.11,CAGR-00003-00177
1720,614,9,MITCHELL'S SPINACH PUREE,MORE PANTRY,536,3.11,CAGR-00003-00177
1721,614,9,MITCHELL'S SPINACH PUREE,PANTRY,379,3.11,CAGR-00003-00177
1722,615,9,PTI WHOLE RED LENTILS,GRAINS & PULSES,499,3.11,CAGR-00003-00178
1723,615,9,PTI WHOLE RED LENTILS,GROCERY,349,3.11,CAGR-00003-00178
1724,615,9,PTI WHOLE RED LENTILS,LENTILS,624,3.11,CAGR-00003-00178
1725,616,10,SUN SIP LIMOPANI,BEVERAGES,285,14.36,CAGR-00002-00386
1726,616,10,SUN SIP LIMOPANI,COLD DRINKS & JUICES,441,14.36,CAGR-00002-00386
1727,616,10,SUN SIP LIMOPANI,MIXED DRINKS,558,14.36,CAGR-00002-00386
1728,617,9,GREENWORLD BROAD BEANS,BEANS,621,3.11,CAGR-00003-00179
1729,617,9,GREENWORLD BROAD BEANS,GRAINS & PULSES,499,3.11,CAGR-00003-00179
1730,617,9,GREENWORLD BROAD BEANS,GROCERY,349,3.11,CAGR-00003-00179
1731,618,10,TRUPTI CARDAMOM BLACK,GROCERY,349,5.74,CAGR-00002-00387
1732,618,10,TRUPTI CARDAMOM BLACK,HERBS & SPICES,500,5.74,CAGR-00002-00387
1733,618,10,TRUPTI CARDAMOM BLACK,SPICES,636,5.74,CAGR-00002-00387
1734,619,9,HANDI KACHRI POWDER,GROCERY,349,3.11,CAGR-00003-00180
1735,619,9,HANDI KACHRI POWDER,HERBS & SPICES,500,3.11,CAGR-00003-00180
1736,619,9,HANDI KACHRI POWDER,POWDERED SPICES,634,3.11,CAGR-00003-00180
1737,620,10,GOLDEN TEMPLE WHEAT ATTA,FLOUR,498,1.15,CAGR-00002-00388
1738,620,10,GOLDEN TEMPLE WHEAT ATTA,GROCERY,349,1.15,CAGR-00002-00388
1739,620,10,GOLDEN TEMPLE WHEAT ATTA,WHEAT FLOUR,620,1.15,CAGR-00002-00388
1740,621,9,HANDI COCONUT SLICED,DRIED FRUITS,700,3.11,CAGR-00003-00181
1741,621,9,HANDI COCONUT SLICED,DRY FRUITS,533,3.11,CAGR-00003-00181
1742,621,9,HANDI COCONUT SLICED,PANTRY,379,3.11,CAGR-00003-00181
1743,622,9,ZAIKA CHILLI CRUSHED,CHILLI SPICES,630,3.11,CAGR-00003-00182
1744,622,9,ZAIKA CHILLI CRUSHED,GROCERY,349,3.11,CAGR-00003-00182
1745,622,9,ZAIKA CHILLI CRUSHED,HERBS & SPICES,500,3.11,CAGR-00003-00182
1746,623,10,BROWN BETTY CHOWMEIN NOODLES,PANTRY,379,1.48,CAGR-00002-00389
1747,623,10,BROWN BETTY CHOWMEIN NOODLES,PASTA & NOODLES,542,1.48,CAGR-00002-00389
1748,624,9,HANDI COCONUT CRUSHED,DRIED FRUITS,700,3.11,CAGR-00003-00183
1749,624,9,HANDI COCONUT CRUSHED,DRY FRUITS,533,3.11,CAGR-00003-00183
1750,624,9,HANDI COCONUT CRUSHED,PANTRY,379,3.11,CAGR-00003-00183
1751,625,10,MDH KASOORI METHI,GROCERY,349,4.01,CAGR-00002-00390
1752,625,10,MDH KASOORI METHI,HERBS,631,4.01,CAGR-00002-00390
1753,625,10,MDH KASOORI METHI,HERBS & SPICES,500,4.01,CAGR-00002-00390
1754,626,9,PTI CHARGOND,GROCERY,349,3.11,CAGR-00003-00184
1755,626,9,PTI CHARGOND,HERBS & SPICES,500,3.11,CAGR-00003-00184
1756,626,9,PTI CHARGOND,MORE HERBS & SPICES,633,3.11,CAGR-00003-00184
1757,627,9,GREENWORLD DRY MINT GROUND,GROCERY,349,3.11,CAGR-00003-00185
1758,627,9,GREENWORLD DRY MINT GROUND,HERBS & SPICES,500,3.11,CAGR-00003-00185
1759,627,9,GREENWORLD DRY MINT GROUND,SPICES,636,3.11,CAGR-00003-00185
1760,628,10,AL SAFA TANDOORI NAAN,NAAN,715,2.29,CAGR-00002-00391
1761,628,10,AL SAFA TANDOORI NAAN,PANTRY,379,2.29,CAGR-00002-00391
1762,628,10,AL SAFA TANDOORI NAAN,"ROTI, PITA & NAAN",538,2.29,CAGR-00002-00391
1763,629,9,KFI MINT CHUTNEY SAUCE,CHUTNEY,721,3.11,CAGR-00003-00186
1764,629,9,KFI MINT CHUTNEY SAUCE,PANTRY,379,3.11,CAGR-00003-00186
1765,629,9,KFI MINT CHUTNEY SAUCE,SAUCES,539,3.11,CAGR-00003-00186
1766,630,10,GHAR SE GOOSEBERRY PICKLE,GROCERY,349,4.59,CAGR-00002-00392
1767,630,10,GHAR SE GOOSEBERRY PICKLE,MORE PICKLES,642,4.59,CAGR-00002-00392
1768,630,10,GHAR SE GOOSEBERRY PICKLE,PICKLES,502,4.59,CAGR-00002-00392
1769,631,9,SHAN RED CHILLI POWDER,GROCERY,349,3.11,CAGR-00003-00187
1770,631,9,SHAN RED CHILLI POWDER,HERBS & SPICES,500,3.11,CAGR-00003-00187
1771,631,9,SHAN RED CHILLI POWDER,POWDERED SPICES,634,3.11,CAGR-00003-00187
1772,632,9,TOOBA CHICKEN BROAST MASALA,CHICKEN MASALA,647,3.11,CAGR-00003-00188
1773,632,9,TOOBA CHICKEN BROAST MASALA,GROCERY,349,3.11,CAGR-00003-00188
1774,632,9,TOOBA CHICKEN BROAST MASALA,SPICE MIX,503,3.11,CAGR-00003-00188
1775,633,10,KLASSE APPLE PREMIUM MALT BEVERAGE,BEVERAGES,285,2.14,CAGR-00002-00393
1776,633,10,KLASSE APPLE PREMIUM MALT BEVERAGE,COLD DRINKS & JUICES,441,2.14,CAGR-00002-00393
1777,633,10,KLASSE APPLE PREMIUM MALT BEVERAGE,MALT BEVERAGES,557,2.14,CAGR-00002-00393
1778,634,9,MEZBAN WHOLE WHEAT PARATHA,PANTRY,379,3.11,CAGR-00003-00189
1779,634,9,MEZBAN WHOLE WHEAT PARATHA,"ROTI, PITA & NAAN",538,3.11,CAGR-00003-00189
1780,634,9,MEZBAN WHOLE WHEAT PARATHA,WHOLE WHEAT,719,3.11,CAGR-00003-00189
1781,635,10,MDH RAJMAH MASALA,GROCERY,349,2.29,CAGR-00002-00394
1782,635,10,MDH RAJMAH MASALA,MORE MASALA,653,2.29,CAGR-00002-00394
1783,635,10,MDH RAJMAH MASALA,SPICE MIX,503,2.29,CAGR-00002-00394
1784,636,9,PTI CUMIN POWDER,GROCERY,349,3.11,CAGR-00003-00190
